EmployeeID	Gender	Gender Identity	Race/Ethnicity	Veteran	Disability	Education	Sexual Orientation
103027	male	male	Asian	0	0	Undergraduate	Heterosexual
103028	female	female	Asian	0	0	Graduate	Heterosexual
103029	male	male	White	0	0	High School	Missing
103030	male	male	White	0	0	High School	Missing
103031	male	male	White	0	0	Undergraduate	Heterosexual
103032	female	female		0	0	Undergraduate	Heterosexual
103033	male	male	Asian	0	0	Undergraduate	Heterosexual
103034	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
103035	male	male	Asian	0	0	Undergraduate	Heterosexual
103036	female	female	Asian	0	0	High School	Missing
103037	male	male	White	0	0	PhD	Gay
103038	male	male	White	0	1	Undergraduate	Heterosexual
103039	female	female	Asian	0	0	Undergraduate	Heterosexual
103040	male	male	Two or More Races	0	0	Undergraduate	Heterosexual
103041	female	female	Black or African American	0	0	Undergraduate	Heterosexual
103042	male	male	Asian	0	0	Undergraduate	Heterosexual
103043	male	male	White	0	0	High School	Missing
103044	male	male	Asian	0	0	Undergraduate	Heterosexual
103045	male	male	White	0	0	Undergraduate	Heterosexual
103046	female	female	White	0	0	High School	Missing
103047	male	male	White	0	0	High School	Missing
103048	female	female		0	0	Undergraduate	Heterosexual
103049	male	male		0	0	High School	Missing
103050	female	female		0	0	Undergraduate	Heterosexual
103051	male	male	White	0	0	Undergraduate	Heterosexual
103052	male	Prefer to self-describe	White	0	0	Undergraduate	Missing
103053	male	male	White	0	0	Graduate	Heterosexual
103054	male	male	Hispanic or Latino	0	0	High School	Missing
103055	male	male	White	0	0	Undergraduate	Heterosexual
103056	female	female	White	0	0	Graduate	Heterosexual
103057	male	male	White	0	0	Undergraduate	Heterosexual
103058	female	Prefer not to say	Asian	0	0	Undergraduate	Heterosexual
103059	female	female	White	0	0	Undergraduate	Heterosexual
103060	female	female	White	0	0	Undergraduate	Heterosexual
103061	male	male	White	0	0	High School	Missing
103062	female	Prefer to self-describe	White	0	0	Undergraduate	Missing
103063	male	male	White	0	0	High School	Missing
103064	female	female	Asian	0	0	Undergraduate	Missing
103065	male	Prefer not to say	White	0	0	Undergraduate	Missing
103066	male	male	White	0	0	Undergraduate	Heterosexual
103067	female	female	White	1	0	Undergraduate	Heterosexual
103068	male	male	White	0	0	Undergraduate	Missing
103069	male	male	White	0	0	Undergraduate	Heterosexual
103070	male	male	White	0	0	Undergraduate	Heterosexual
103071	male	Non-binary/third gender	Asian	1	0	Undergraduate	Missing
103072	female	female	White	0	0	Some College	Bisexual
103073	male	male	Asian	0	0	Undergraduate	Heterosexual
103074	female	female	Asian	0	0	High School	Missing
103075	male	male	Asian	0	0	High School	Missing
103076	female	female	White	0	0	Undergraduate	Heterosexual
103077	male	male	Hispanic or Latino	0	0	Undergraduate	Heterosexual
103078	male	male	Two or More Races	0	0	High School	Missing
103079	female	female	White	0	0	Undergraduate	Heterosexual
103080	female	female	Asian	0	0	Undergraduate	Heterosexual
103081	male	male		0	0	Undergraduate	Heterosexual
103082	female	female		0	0	High School	Missing
103083	female	female		0	0	Undergraduate	Heterosexual
103084	female	female		0	0	Undergraduate	Missing
103085	female	female		0	0	High School	Missing
103086	female	female	White	1	0	Undergraduate	Heterosexual
103087	female	Prefer not to say	Asian	0	0	Undergraduate	Heterosexual
103088	female	female	White	0	0	Undergraduate	Heterosexual
103089	female	female	White	0	0	High School	Missing
103090	female	female	White	0	0	High School	Missing
103091	male	male	Asian	0	1	High School	Missing
103092	female	female	Asian	0	0	Undergraduate	Heterosexual
103093	male	male	Asian	1	0	Undergraduate	Heterosexual
103094	male	male	Asian	0	0	High School	Missing
103095	male	male	Asian	0	0	Undergraduate	Heterosexual
103096	male	male	Hispanic or Latino	0	1	High School	Missing
103097	female	female	Asian	0	0	High School	Missing
103098	female	female	Asian	0	0	Undergraduate	Heterosexual
103099	male	male	Asian	0	0	Graduate	Heterosexual
103100	female	female	White	0	0	Undergraduate	Heterosexual
103101	male	male	White	0	0	Undergraduate	Heterosexual
103102	male	male	White	0	0	Undergraduate	Heterosexual
103103	female	female	White	0	0	Undergraduate	Heterosexual
103104	female	female	Asian	0	0	Undergraduate	Heterosexual
103105	male	male	White	0	0	Undergraduate	Heterosexual
103106	male	male	Asian	0	0	High School	Missing
103107	male	male	White	0	0	High School	Missing
103108	female	female	Hispanic or Latino	0	0	High School	Missing
103109	female	female	Asian	0	0	Undergraduate	Heterosexual
103110	female	female	White	0	0	Undergraduate	Heterosexual
103111	male	male	White	0	0	Undergraduate	Heterosexual
103112	male	male	White	0	0	Some College	Other LGBTQ+
103113	male	male	White	0	0	High School	Missing
103114	female	female	White	0	0	Graduate	Heterosexual
103115	male	male	Asian	0	0	Undergraduate	Missing
103116	male	male	White	0	0	Graduate	Heterosexual
103117	female	female	White	0	0	High School	Missing
103118	female	female	White	0	0	Undergraduate	Heterosexual
103119	male	male	White	0	0	Undergraduate	Heterosexual
103120	male	male	White	0	0	Undergraduate	Heterosexual
103121	male	male	White	0	0	Undergraduate	Heterosexual
103122	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
103123	female	female	Asian	0	0	Undergraduate	Missing
103124	male	male	White	0	1	Undergraduate	Heterosexual
103125	male	male		0	1	Graduate	Heterosexual
103126	male	male		0	0	Graduate	Heterosexual
103127	male	male		0	0	Undergraduate	Missing
103128	female	female		0	0	Graduate	Heterosexual
103129	female	female		0	0	Undergraduate	Heterosexual
103130	female	female		0	0	Undergraduate	Heterosexual
103131	female	Prefer not to say	White	0	0	Undergraduate	Heterosexual
103132	male	male	White	0	0	Undergraduate	Heterosexual
103133	female	female	White	0	0	PhD	Lesbian
103134	male	male	Two or More Races	0	0	Undergraduate	Heterosexual
103135	female	female	Asian	0	0	Undergraduate	Heterosexual
103136	male	male	Hispanic or Latino	0	0	Undergraduate	Missing
103137	male	male	White	0	0	PhD	Gay
103138	female	female	White	0	0	High School	Missing
103139	female	female	Native Hawaiian or Pacific Islander	0	0	Undergraduate	Heterosexual
103140	female	female	Asian	0	0	Undergraduate	Heterosexual
103141	male	male	Asian	0	0	Undergraduate	Heterosexual
103142	male	Prefer not to say	Hispanic or Latino	0	0	Undergraduate	Heterosexual
103143	female	female	White	0	0	Undergraduate	Missing
103144	male	male	Asian	0	0	Undergraduate	Heterosexual
103145	female	female	White	0	0	Undergraduate	Heterosexual
103146	male	male	White	0	0	Graduate	Heterosexual
103147	male	male	White	0	0	Some College	Bisexual
103148	male	male	White	0	0	Some College	Gay
103149	male	male	White	0	0	Undergraduate	Heterosexual
103150	female	female	White	0	0	Undergraduate	Missing
103151	male	male	Hispanic or Latino	0	0	Some College	Other LGBTQ+
103152	female	female	Black or African American	0	0	High School	Missing
103153	male	male	Asian	0	0	Undergraduate	Heterosexual
103154	female	female	White	0	0	Undergraduate	Heterosexual
103155	male	male	White	0	0	High School	Missing
103156	female	female	White	0	0	Undergraduate	Heterosexual
103157	female	Prefer not to say	Asian	0	0	Undergraduate	Heterosexual
103158	male	male	White	0	0	Undergraduate	Heterosexual
103159	male	Prefer not to say	White	0	0	Undergraduate	Heterosexual
103160	male	male	Asian	0	0	Undergraduate	Heterosexual
103161	female	female		0	0	Undergraduate	Heterosexual
103162	male	Prefer not to say		0	0	Undergraduate	Heterosexual
103163	male	male	Asian	0	0	Undergraduate	Heterosexual
103164	male	male	White	0	0	Undergraduate	Heterosexual
103165	female	female	White	0	0	High School	Missing
103166	male	male	White	1	0	Undergraduate	Heterosexual
103167	male	male	Two or More Races	0	0	Undergraduate	Heterosexual
103168	male	male	Asian	0	0	Undergraduate	Heterosexual
103169	male	male	Asian	0	0	Undergraduate	Heterosexual
103170	male	male	Hispanic or Latino	0	0	High School	Missing
103171	female	female	White	0	0	Undergraduate	Heterosexual
103172	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
103173	male	male	Asian	0	0	Undergraduate	Heterosexual
103174	female	female	Asian	0	1	Undergraduate	Heterosexual
103175	male	male	Asian	0	0	Undergraduate	Heterosexual
103176	male	male	White	0	1	Undergraduate	Heterosexual
103177	male	male	White	0	0	PhD	Gay
103178	male	male	White	0	0	Undergraduate	Heterosexual
103179	female	Non-binary/third gender	White	0	0	Undergraduate	Heterosexual
103180	female	female	White	0	0	PhD	Lesbian
103181	male	male	White	0	0	Undergraduate	Heterosexual
103182	female	female	White	0	0	Undergraduate	Heterosexual
103183	male	male	Asian	0	0	Undergraduate	Heterosexual
103184	male	male	White	0	1	High School	Missing
103185	male	male	White	0	0	Undergraduate	Heterosexual
103186	male	Non-binary/third gender		0	0	High School	Missing
103187	female	female	Asian	0	0	Some College	Bisexual
103188	male	male	White	0	0	Undergraduate	Missing
103189	male	male	White	0	0	Undergraduate	Heterosexual
103190	female	female	White	0	0	Undergraduate	Heterosexual
103191	female	female	White	0	0	Undergraduate	Heterosexual
103192	female	Non-binary/third gender	Hispanic or Latino	0	1	Undergraduate	Heterosexual
103193	female	female	Asian	0	0	Undergraduate	Heterosexual
103194	female	female	Asian	0	0	Undergraduate	Heterosexual
103195	male	male	Asian	0	0	Undergraduate	Heterosexual
103196	female	female	Asian	0	0	Undergraduate	Heterosexual
103197	male	male	White	0	1	Undergraduate	Heterosexual
103198	male	male	White	0	0	PhD	Gay
103199	male	male	White	0	0	Undergraduate	Heterosexual
103200	female	female	Asian	0	0	Undergraduate	Heterosexual
103201	female	female	Asian	0	0	Undergraduate	Heterosexual
103202	male	male	White	0	0	Undergraduate	Missing
103203	male	male	Hispanic or Latino	0	0	Undergraduate	Heterosexual
103204	male	male	White	0	0	Some College	Bisexual
103205	female	female	White	0	0	Some College	Bisexual
103206	female	female	White	0	0	Undergraduate	Heterosexual
103207	male	male	White	0	0	Undergraduate	Heterosexual
103208	female	female	White	0	0	Undergraduate	Heterosexual
103209	female	female	White	1	0	PhD	Lesbian
103210	male	male	Asian	0	0	Some College	Bisexual
103211	female	Prefer to self-describe	Asian	0	0	Graduate	Heterosexual
103212	female	female	Hispanic or Latino	0	0	High School	Missing
103213	male	male	White	0	0	High School	Missing
103214	female	female	White	0	0	Undergraduate	Heterosexual
103215	male	male	White	0	0	Undergraduate	Heterosexual
103216	male	male	White	0	0	Undergraduate	Heterosexual
103217	female	female		0	0	Graduate	Heterosexual
103218	female	Non-binary/third gender		0	0	Undergraduate	Heterosexual
103219	female	female		0	0	Graduate	Heterosexual
103220	male	male	Asian	0	0	Undergraduate	Heterosexual
103221	male	male	Asian	0	0	High School	Missing
103222	male	male	Asian	0	0	Undergraduate	Missing
103223	male	male	White	0	0	High School	Missing
103224	female	female	Asian	0	0	High School	Missing
103225	male	Prefer not to say	White	0	0	Some College	Bisexual
103226	male	male	Asian	1	0	High School	Missing
103227	male	male	White	0	0	Some College	Other LGBTQ+
103228	male	male	White	0	0	High School	Missing
103229	male	male	White	0	0	Undergraduate	Heterosexual
103230	male	male	White	0	0	Undergraduate	Heterosexual
103231	male	male	White	0	0	Undergraduate	Heterosexual
103232	male	male	Asian	0	0	Undergraduate	Heterosexual
103233	female	female	Asian	0	0	Undergraduate	Heterosexual
103234	male	male	Asian	0	0	Undergraduate	Heterosexual
103235	female	Prefer to self-describe	Asian	0	0	Undergraduate	Heterosexual
103236	male	male	White	0	0	Undergraduate	Heterosexual
103237	female	female	White	0	0	PhD	Lesbian
103238	female	Prefer not to say	White	0	0	Undergraduate	Heterosexual
103239	male	male	White	0	0	High School	Missing
103240	male	male	White	0	0	Undergraduate	Heterosexual
103241	female	Prefer not to say	White	0	0	Undergraduate	Heterosexual
103242	female	female	White	0	0	Undergraduate	Heterosexual
103243	female	female	Asian	0	0	PhD	Lesbian
103244	female	Prefer to self-describe	White	0	0	High School	Missing
103245	male	male	White	0	0	Undergraduate	Heterosexual
103246	male	male	White	0	0	Undergraduate	Missing
103247	female	female	Hispanic or Latino	0	0	High School	Missing
103248	male	male		0	0	Undergraduate	Heterosexual
103249	male	male		0	0	Undergraduate	Heterosexual
103250	male	male		0	0	Undergraduate	Missing
103251	male	male		0	0	Undergraduate	Missing
103252	female	female		0	0	Undergraduate	Heterosexual
103253	male	male		0	1	Undergraduate	Heterosexual
103254	male	male	Asian	0	0	High School	Missing
103255	female	female	Asian	0	1	High School	Missing
103256	female	Non-binary/third gender	White	0	0	Undergraduate	Heterosexual
103257	male	male	White	0	0	Undergraduate	Heterosexual
103258	female	female	White	0	0	Undergraduate	Heterosexual
103259	female	female	Black or African American	0	0	Undergraduate	Heterosexual
103260	female	female	Asian	0	0	Undergraduate	Heterosexual
103261	male	male	Asian	0	0	High School	Missing
103262	male	male	Asian	0	0	Undergraduate	Heterosexual
103263	female	female	White	1	0	Graduate	Heterosexual
103264	male	male	White	0	0	Undergraduate	Heterosexual
103265	female	female	White	0	0	Undergraduate	Missing
103266	female	female	White	0	0	PhD	Lesbian
103267	male	male	White	0	0	Undergraduate	Heterosexual
103268	female	Non-binary/third gender	White	0	0	Undergraduate	Missing
103269	female	female	Asian	0	0	Undergraduate	Heterosexual
103270	male	Non-binary/third gender	Asian	0	0	Undergraduate	Heterosexual
103271	female	female	Asian	0	0	High School	Missing
103272	female	female		0	0	High School	Missing
103273	male	male		0	0	Graduate	Heterosexual
103274	female	female		0	0	High School	Missing
103275	male	male		0	0	High School	Missing
103276	female	female		0	0	Undergraduate	Heterosexual
103277	female	female	Asian	0	0	Undergraduate	Heterosexual
103278	female	female	White	0	0	Undergraduate	Heterosexual
103279	female	female	White	0	0	Undergraduate	Heterosexual
103280	male	male	White	0	0	Undergraduate	Heterosexual
103281	male	male	Hispanic or Latino	0	0	Undergraduate	Heterosexual
103282	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
103283	male	male	Asian	0	0	Some College	Gay
103284	male	male	Asian	0	0	Undergraduate	Heterosexual
103285	female	female	Asian	0	0	High School	Missing
103286	female	female	Asian	0	0	Undergraduate	Missing
103287	male	male	White	0	0	High School	Missing
103288	male	male	White	0	0	Undergraduate	Heterosexual
103289	female	female	White	0	0	High School	Missing
103290	male	male	Hispanic or Latino	0	1	Some College	Gay
103291	female	female	Two or More Races	0	0	Undergraduate	Heterosexual
103292	male	Prefer not to say	White	0	0	Some College	Other LGBTQ+
103293	female	female	White	0	0	Undergraduate	Heterosexual
103294	male	male	White	0	0	Undergraduate	Heterosexual
103295	female	female	Asian	0	0	High School	Missing
103296	female	female	Asian	1	0	Graduate	Heterosexual
103297	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
103298	female	female	Asian	0	0	High School	Missing
103299	female	female	Asian	0	0	Undergraduate	Heterosexual
103300	male	male	Asian	0	0	PhD	Gay
103301	female	female	White	0	0	High School	Missing
103302	female	female	Asian	0	0	Undergraduate	Missing
103303	female	female	White	0	0	Undergraduate	Heterosexual
103304	male	male	White	0	0	Undergraduate	Heterosexual
103305	male	male	White	0	0	Undergraduate	Heterosexual
103306	male	male	White	0	0	Undergraduate	Heterosexual
103307	male	male	White	0	0	PhD	Gay
103308	female	female	White	0	0	High School	Missing
103309	female	female	Asian	0	0	High School	Missing
103310	female	female	White	0	0	Undergraduate	Heterosexual
103311	male	male	White	0	0	Undergraduate	Heterosexual
103312	female	Prefer not to say	White	0	0	Some College	Other LGBTQ+
103313	female	female	White	0	0	Undergraduate	Missing
103314	male	male		0	0	Undergraduate	Heterosexual
